date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,city
2012-10-13 00:00:00,,28,64,4,290,5,5,272.58,0.0,0.0,1,Clear,sky is clear,1335,Toronto
2012-10-13 01:00:00,,256,64,4,300,2,2,272.06,0.0,0.0,1,Clear,sky is clear,769,Bangalore
2012-10-13 02:00:00,,214,64,3,280,5,5,270.99,0.0,0.0,1,Clear,sky is clear,570,London
2012-10-13 03:00:00,,76,74,3,260,5,5,270.29,0.0,0.0,20,Clouds,few clouds,413,Seoul
2012-10-13 04:00:00,,194,74,2,260,6,6,269.48,0.0,0.0,1,Clear,sky is clear,399,Switzerland
2012-10-13 05:00:00,,117,86,2,260,9,9,269.27,0.0,0.0,1,Clear,sky is clear,740,Seoul
2012-10-13 06:00:00,,174,64,2,270,3,3,268.91,0.0,0.0,1,Clear,sky is clear,1420,Seoul
2012-10-13 07:00:00,,130,80,1,240,3,3,268.98,0.0,0.0,75,Clouds,broken clouds,2220,Seoul
2012-10-13 08:00:00,,93,68,2,244,3,3,269.23,0.0,0.0,40,Clouds,scattered clouds,3479,Switzerland
2012-10-13 09:00:00,,270,57,3,248,2,2,272.61,0.0,0.0,40,Clouds,scattered clouds,4546,Switzerland
2012-10-13 10:00:00,,116,45,3,252,8,8,276.78,0.0,0.0,20,Clouds,few clouds,4579,Toronto
2012-10-13 11:00:00,,132,34,4,257,6,6,279.22,0.0,0.0,1,Clear,sky is clear,4438,Toronto
2012-10-13 12:00:00,,82,34,4,257,6,6,280.35,0.0,0.0,1,Clear,sky is clear,4623,London
2012-10-13 13:00:00,,163,29,6,260,5,5,281.81,0.0,0.0,1,Clear,sky is clear,4440,London
2012-10-13 14:00:00,,298,29,4,250,8,8,283.05,0.0,0.0,1,Clear,sky is clear,4495,Seoul
2012-10-13 15:00:00,,106,34,2,220,9,9,283.96,0.0,0.0,1,Clear,sky is clear,4483,Toronto
2012-10-13 16:00:00,,287,39,2,140,2,2,284.53,0.0,0.0,1,Clear,sky is clear,4591,Toronto
2012-10-13 17:00:00,,263,39,3,130,5,5,284.44,0.0,0.0,1,Clear,sky is clear,4477,Seoul
2012-10-13 18:00:00,,91,42,2,120,3,3,283.64,0.0,0.0,1,Clear,sky is clear,4221,Seoul
2012-10-13 19:00:00,,26,37,3,150,3,3,281.85,0.0,0.0,20,Clouds,few clouds,3672,Bangalore
2012-10-13 20:00:00,,189,37,4,160,6,6,281.38,0.0,0.0,1,Clear,sky is clear,3015,Toronto
2012-10-13 21:00:00,,225,32,5,190,1,1,281.84,0.0,0.0,75,Clouds,broken clouds,2769,Toronto
2012-10-13 22:00:00,,31,34,7,210,8,8,282.23,0.0,0.0,90,Clouds,overcast clouds,2875,London
2012-10-13 23:00:00,,245,37,6,220,6,6,282.18,0.0,0.0,90,Clouds,overcast clouds,1931,London
2012-10-14 00:00:00,,220,37,6,240,4,4,282.49,0.0,0.0,90,Clouds,overcast clouds,1309,Toronto
2012-10-14 01:00:00,,295,40,3,270,1,1,282.54,0.0,0.0,90,Clouds,overcast clouds,870,Seoul
2012-10-14 02:00:00,,216,43,5,320,2,2,282.58,0.0,0.0,90,Clouds,overcast clouds,654,Switzerland
2012-10-14 03:00:00,,264,52,6,350,8,8,282.23,0.0,0.0,90,Clouds,overcast clouds,364,London
2012-10-14 04:00:00,,20,80,3,360,9,9,282.08,0.0,0.0,90,Clouds,overcast clouds,262,Toronto
2012-10-14 05:00:00,,43,75,5,350,4,4,282.23,0.0,0.0,90,Clouds,overcast clouds,505,Bangalore
2012-10-14 06:00:00,,130,75,7,350,4,4,282.24,0.0,0.0,90,Clouds,overcast clouds,861,London
2012-10-14 07:00:00,,245,60,5,360,4,4,282.24,0.0,0.0,90,Clouds,overcast clouds,1132,Switzerland
2012-10-14 08:00:00,,192,52,6,330,1,1,282.24,0.0,0.0,57,Mist,mist,1797,Toronto
2012-10-14 09:00:00,,87,42,9,330,3,3,282.43,0.0,0.0,57,Drizzle,light intensity drizzle,2685,Bangalore
2012-10-14 09:00:00,,132,37,5,350,8,8,282.43,0.0,0.0,57,Mist,mist,2685,Bangalore
2012-10-14 09:00:00,,285,26,7,330,7,7,282.43,0.0,0.0,57,Haze,haze,2685,Toronto
2012-10-14 10:00:00,,217,25,6,320,6,6,282.33,0.0,0.0,57,Drizzle,light intensity drizzle,3370,Toronto
2012-10-14 10:00:00,,195,26,5,320,6,6,282.33,0.0,0.0,57,Mist,mist,3370,Bangalore
2012-10-14 11:00:00,,26,21,5,350,6,6,282.82,0.0,0.0,57,Drizzle,light intensity drizzle,3662,Bangalore
2012-10-14 11:00:00,,299,24,7,330,2,2,282.82,0.0,0.0,57,Mist,mist,3662,Toronto
2012-10-14 12:00:00,,263,25,6,328,7,7,283.33,0.0,0.0,57,Mist,mist,4076,Seoul
2012-10-14 12:00:00,,108,26,6,327,8,8,283.33,0.0,0.0,57,Rain,light rain,4076,Switzerland
2012-10-14 12:00:00,,156,28,6,326,1,1,283.33,0.0,0.0,57,Drizzle,light intensity drizzle,4076,Switzerland
2012-10-14 13:00:00,,123,29,6,325,1,1,283.75,0.0,0.0,93,Rain,light rain,4128,Toronto
2012-10-14 13:00:00,,106,31,5,324,4,4,283.75,0.0,0.0,93,Mist,mist,4128,Seoul
2012-10-14 13:00:00,,179,74,0,0,2,2,283.75,0.0,0.0,93,Drizzle,light intensity drizzle,4128,Seoul
2012-10-14 14:00:00,,208,59,1,340,2,2,284.09,0.0,0.0,93,Mist,mist,4358,London
2012-10-14 14:00:00,,186,59,1,310,3,3,284.09,0.0,0.0,93,Rain,light rain,4358,Switzerland
2012-10-14 14:00:00,,133,68,0,0,4,4,284.09,0.0,0.0,93,Drizzle,light intensity drizzle,4358,Switzerland
2012-10-14 15:00:00,,166,74,0,0,8,8,284.55,0.0,0.0,93,Mist,mist,4342,London
2012-10-14 15:00:00,,104,92,0,0,6,6,284.55,0.0,0.0,93,Rain,light rain,4342,Toronto
2012-10-14 16:00:00,,295,79,0,0,9,9,284.68,0.0,0.0,93,Mist,mist,4234,Switzerland
2012-10-14 17:00:00,,108,74,0,0,5,5,284.64,0.0,0.0,93,Rain,light rain,4271,Bangalore
2012-10-14 17:00:00,,244,80,0,0,5,5,284.64,0.0,0.0,93,Mist,mist,4271,London
2012-10-14 18:00:00,,199,74,0,0,3,3,284.4,0.0,0.0,93,Mist,mist,4080,Bangalore
2012-10-14 19:00:00,,282,55,2,150,2,2,284.17,0.0,0.0,93,Mist,mist,3453,Toronto
2012-10-14 20:00:00,,27,38,4,130,8,8,284.03,0.0,0.0,93,Mist,mist,2718,London
2012-10-14 21:00:00,,183,36,3,0,5,5,283.58,0.0,0.0,93,Mist,mist,2439,London
2012-10-14 22:00:00,,129,31,4,160,4,4,283.04,0.0,0.0,93,Mist,mist,1819,London
2012-10-14 23:00:00,,265,24,5,140,9,9,281.95,0.0,0.0,93,Mist,mist,1002,Bangalore
2012-10-14 23:00:00,,105,19,5,170,2,2,281.95,0.0,0.0,93,Fog,fog,1002,London
2012-10-15 00:00:00,,40,18,4,170,7,7,281.61,0.0,0.0,93,Mist,mist,542,London
2012-10-15 00:00:00,,106,20,6,170,6,6,281.61,0.0,0.0,93,Fog,fog,542,Seoul
2012-10-15 01:00:00,,202,23,6,160,4,4,281.57,0.0,0.0,85,Fog,fog,303,Bangalore
2012-10-15 02:00:00,,242,26,4,150,5,5,281.42,0.0,0.0,85,Fog,fog,239,Switzerland
2012-10-15 03:00:00,,55,28,2,0,2,2,281.29,0.0,0.0,85,Mist,mist,335,Seoul
2012-10-15 03:00:00,,245,28,5,140,6,6,281.29,0.0,0.0,85,Fog,fog,335,Toronto
2012-10-15 04:00:00,,58,28,4,140,4,4,281.02,0.0,0.0,85,Mist,mist,810,London
2012-10-15 04:00:00,,171,31,5,140,2,2,281.02,0.0,0.0,85,Fog,fog,810,Bangalore
2012-10-15 05:00:00,,294,31,5,160,4,4,280.82,0.0,0.0,85,Mist,mist,2606,London
2012-10-15 05:00:00,,143,39,5,150,1,1,280.82,0.0,0.0,85,Fog,fog,2606,Toronto
2012-10-15 06:00:00,,266,49,5,170,6,6,280.39,0.0,0.0,85,Mist,mist,5714,Toronto
2012-10-15 07:00:00,,192,66,5,170,6,6,280.19,0.0,0.0,100,Mist,mist,6798,Toronto
2012-10-15 08:00:00,,36,75,4,160,9,9,279.82,0.0,0.0,100,Mist,mist,6114,London
2012-10-15 09:00:00,,149,70,4,160,1,1,279.75,0.0,0.0,100,Mist,mist,5094,London
2012-10-15 10:00:00,,269,81,4,170,7,7,280.07,0.0,0.0,100,Mist,mist,4473,Seoul
2012-10-15 11:00:00,,89,81,4,170,8,8,280.32,0.0,0.0,90,Clouds,overcast clouds,4529,London
2012-10-15 12:00:00,,189,87,2,160,2,2,281.72,0.0,0.0,100,Clear,sky is clear,4823,Bangalore
2012-10-15 13:00:00,,276,87,3,140,5,5,284.01,0.0,0.0,40,Clouds,scattered clouds,4872,London
2012-10-15 14:00:00,,61,100,3,110,5,5,285.88,0.0,0.0,1,Clear,sky is clear,5238,Bangalore
2012-10-15 15:00:00,,93,100,1,120,1,1,286.87,0.0,0.0,1,Clear,sky is clear,5584,London
2012-10-15 16:00:00,,165,87,0,0,5,5,287.6,0.0,0.0,20,Clouds,few clouds,6246,Bangalore
2012-10-15 17:00:00,,113,87,2,60,8,8,287.27,0.0,0.0,20,Clouds,few clouds,5957,Toronto
2012-10-15 18:00:00,,106,100,2,70,9,9,286.18,0.0,0.0,20,Clouds,few clouds,4535,Bangalore
2012-10-15 19:00:00,,134,93,2,90,4,4,285.2,0.0,0.0,75,Clouds,broken clouds,3234,Seoul
2012-10-15 20:00:00,,192,100,2,30,8,8,284.68,0.0,0.0,75,Clouds,broken clouds,2677,Switzerland
2012-10-15 21:00:00,,63,93,2,30,5,5,284.49,0.0,0.0,90,Clouds,overcast clouds,2077,Toronto
2012-10-15 22:00:00,,173,100,3,10,2,2,283.54,0.0,0.0,20,Clouds,few clouds,1380,Bangalore
2012-10-15 23:00:00,,158,100,2,30,5,5,282.33,0.0,0.0,75,Clouds,broken clouds,927,London
2012-10-16 00:00:00,,299,100,2,20,2,2,281.21,0.0,0.0,20,Clouds,few clouds,500,London
2012-10-16 01:00:00,,96,93,3,10,7,7,279.87,0.0,0.0,1,Clear,sky is clear,324,Seoul
2012-10-16 02:00:00,,171,93,3,10,4,4,278.93,0.0,0.0,1,Clear,sky is clear,257,London
2012-10-16 03:00:00,,177,93,2,40,9,9,277.91,0.0,0.0,1,Clear,sky is clear,354,Seoul
2012-10-16 04:00:00,,144,93,3,10,4,4,277.21,0.0,0.0,1,Clear,sky is clear,769,Toronto
2012-10-16 05:00:00,,99,93,3,20,9,9,276.61,0.0,0.0,1,Clear,sky is clear,2769,Bangalore
2012-10-16 06:00:00,,90,93,3,20,8,8,276.11,0.0,0.0,1,Clear,sky is clear,5789,Bangalore
2012-10-16 07:00:00,,240,93,2,20,2,2,274.81,0.0,0.0,20,Clouds,few clouds,7055,Bangalore
2012-10-16 08:00:00,,98,93,4,360,3,3,274.99,0.0,0.0,20,Clouds,few clouds,6408,London
2012-10-16 09:00:00,,11,87,2,360,9,9,277.91,0.0,0.0,20,Clouds,few clouds,5254,Toronto
2012-10-16 10:00:00,,231,93,4,340,1,1,280.71,0.0,0.0,20,Clouds,few clouds,4547,Seoul
2012-10-16 11:00:00,,26,93,5,360,7,7,283.85,0.0,0.0,20,Clouds,few clouds,4784,Toronto
2012-10-16 12:00:00,,205,87,6,350,8,8,286.01,0.0,0.0,40,Clouds,scattered clouds,5015,Toronto
2012-10-16 13:00:00,,129,93,4,360,9,9,286.31,0.0,0.0,1,Clear,sky is clear,5057,Toronto
2012-10-16 14:00:00,,251,93,6,340,4,4,288.15,0.0,0.0,75,Clouds,broken clouds,5430,Bangalore
2012-10-16 15:00:00,,183,100,4,340,4,4,289.15,0.0,0.0,75,Clouds,broken clouds,5813,Switzerland
2012-10-16 16:00:00,,41,100,0,22,9,9,288.99,0.0,0.0,75,Clouds,broken clouds,6496,Toronto
2012-10-16 17:00:00,,284,66,5,330,4,4,288.86,0.0,0.0,75,Clouds,broken clouds,6429,London
2012-10-16 18:00:00,,204,50,5,330,1,1,288.16,0.0,0.0,90,Clouds,overcast clouds,5142,Switzerland
2012-10-16 19:00:00,,13,47,6,320,1,1,287.28,0.0,0.0,68,Rain,light rain,3311,Toronto
2012-10-16 20:00:00,,290,33,5,340,7,7,287.04,0.0,0.0,90,Clouds,overcast clouds,2777,Toronto
2012-10-16 21:00:00,,30,33,6,320,7,7,286.9,0.0,0.0,90,Clouds,overcast clouds,2331,Seoul
2012-10-16 22:00:00,,247,33,7,310,4,4,287.09,0.0,0.0,90,Clouds,overcast clouds,1767,Bangalore
2012-10-16 23:00:00,,102,46,3,320,7,7,287.09,0.0,0.0,90,Clouds,overcast clouds,1093,Toronto
2012-10-17 00:00:00,,98,46,2,300,4,4,286.89,0.0,0.0,75,Clouds,broken clouds,554,London
2012-10-17 01:00:00,,122,50,2,290,9,9,286.93,0.0,0.0,75,Clouds,broken clouds,333,London
2012-10-17 02:00:00,,230,50,3,330,6,6,286.93,0.0,0.0,90,Clouds,overcast clouds,267,Bangalore
2012-10-17 03:00:00,,107,66,2,300,2,2,287.07,0.0,0.0,90,Clouds,overcast clouds,358,London
2012-10-17 04:00:00,,151,61,3,300,9,9,286.56,0.0,0.0,75,Clouds,broken clouds,777,Bangalore
2012-10-17 05:00:00,,159,65,3,320,7,7,285.91,0.0,0.0,90,Clouds,overcast clouds,2732,Seoul
2012-10-17 06:00:00,,57,65,3,320,2,2,285.29,0.0,0.0,90,Clouds,overcast clouds,5637,Seoul
2012-10-17 07:00:00,,60,65,3,310,8,8,284.92,0.0,0.0,75,Clouds,broken clouds,5564,London
2012-10-17 08:00:00,,217,75,3,290,5,5,285.35,0.0,0.0,75,Clouds,broken clouds,6274,Switzerland
2012-10-17 09:00:00,,20,75,2,290,3,3,285.72,0.0,0.0,100,Rain,proximity shower rain,5403,London
2012-10-17 09:00:00,,279,75,0,0,1,1,285.72,0.0,0.0,100,Rain,light rain,5403,Bangalore
2012-10-17 10:00:00,,272,75,0,0,1,1,287.09,0.0,0.0,75,Clouds,broken clouds,4680,Toronto
2012-10-17 11:00:00,,206,80,1,210,9,9,288.31,0.0,0.0,75,Clouds,broken clouds,4642,Bangalore
2012-10-17 12:00:00,,195,75,1,280,1,1,288.61,0.0,0.0,1,Clear,sky is clear,4979,Switzerland
2012-10-17 13:00:00,,230,65,0,0,7,7,290.32,0.0,0.0,1,Clear,sky is clear,4851,Seoul
2012-10-17 14:00:00,,90,57,0,0,9,9,291.36,0.0,0.0,1,Clear,sky is clear,4291,London
2012-10-17 15:00:00,,231,43,1,260,1,1,292.01,0.0,0.0,1,Clear,sky is clear,4714,Switzerland
2012-10-17 16:00:00,,179,50,0,0,3,3,292.61,0.0,0.0,1,Clear,sky is clear,6723,Switzerland
2012-10-17 17:00:00,,95,38,3,260,1,1,292.65,0.0,0.0,1,Clear,sky is clear,6180,Bangalore
2012-10-17 18:00:00,,53,38,1,0,7,7,290.52,0.0,0.0,40,Clouds,scattered clouds,4843,Bangalore
2012-10-17 19:00:00,,270,36,2,150,2,2,288.35,0.0,0.0,40,Clouds,scattered clouds,3435,Toronto
2012-10-17 20:00:00,,113,38,2,160,7,7,286.72,0.0,0.0,40,Clouds,scattered clouds,2921,Switzerland
2012-10-17 21:00:00,,293,38,2,140,7,7,285.49,0.0,0.0,40,Clouds,scattered clouds,2763,Toronto
2012-10-17 22:00:00,,237,44,3,140,3,3,284.22,0.0,0.0,20,Clouds,few clouds,1930,Bangalore
2012-10-17 23:00:00,,197,44,3,130,6,6,283.8,0.0,0.0,20,Clouds,few clouds,1160,Switzerland
2012-10-18 00:00:00,,130,44,4,150,4,4,283.72,0.0,0.0,20,Clouds,few clouds,654,Seoul
2012-10-18 01:00:00,,158,47,5,150,6,6,282.8,0.0,0.0,40,Clouds,scattered clouds,374,Toronto
2012-10-18 02:00:00,,66,50,3,140,2,2,282.32,0.0,0.0,99,Mist,mist,301,London
2012-10-18 03:00:00,,198,54,4,150,5,5,282.38,0.0,0.0,99,Mist,mist,397,Switzerland
2012-10-18 04:00:00,,47,54,5,160,3,3,282.76,0.0,0.0,90,Clouds,overcast clouds,794,Seoul
2012-10-18 05:00:00,,210,54,3,170,7,7,282.88,0.0,0.0,99,Mist,mist,2564,Bangalore
2012-10-18 06:00:00,,238,50,2,170,1,1,284.18,0.0,0.0,75,Clouds,broken clouds,5358,London
2012-10-18 07:00:00,,140,50,4,150,7,7,284.69,0.0,0.0,90,Clouds,overcast clouds,6441,Bangalore
2012-10-18 08:00:00,,180,58,3,150,5,5,285.0,0.0,0.0,90,Clouds,overcast clouds,5536,Switzerland
2012-10-18 09:00:00,,44,58,0,0,6,6,286.9,0.0,0.0,99,Rain,light rain,5256,Bangalore
2012-10-18 10:00:00,,210,62,3,140,9,9,288.35,0.0,0.0,90,Clouds,overcast clouds,4619,Toronto
2012-10-18 11:00:00,,177,66,3,130,2,2,289.59,0.0,0.0,90,Clouds,overcast clouds,5107,Switzerland
2012-10-18 12:00:00,,255,66,3,140,1,1,288.27,0.0,0.0,99,Rain,light rain,5147,London
2012-10-18 13:00:00,,233,62,5,160,4,4,286.41,0.0,0.0,90,Clouds,overcast clouds,5283,Bangalore
2012-10-18 14:00:00,,67,62,3,160,3,3,285.96,0.0,0.0,90,Clouds,overcast clouds,5704,London
2012-10-18 15:00:00,,299,59,2,150,4,4,287.04,0.0,0.0,90,Clouds,overcast clouds,5887,Toronto
2012-10-18 16:00:00,,34,55,2,150,2,2,287.18,0.0,0.0,90,Clouds,overcast clouds,6307,Seoul
2012-10-18 17:00:00,,41,48,2,120,1,1,286.94,0.0,0.0,90,Clouds,overcast clouds,5953,Switzerland
2012-10-18 18:00:00,,119,45,1,160,2,2,286.01,0.0,0.0,90,Clouds,overcast clouds,4519,Switzerland
2012-10-18 19:00:00,,110,49,2,210,4,4,284.67,0.0,0.0,100,Drizzle,light intensity drizzle,3427,Switzerland
2012-10-18 20:00:00,,159,49,2,140,8,8,283.44,0.0,0.0,100,Rain,light rain,2921,London
2012-10-18 21:00:00,,202,59,1,0,4,4,282.51,0.0,0.0,100,Drizzle,light intensity drizzle,2649,Switzerland
2012-10-18 22:00:00,,118,63,1,80,4,4,281.9,0.0,0.0,90,Clouds,overcast clouds,2005,Bangalore
2012-10-18 23:00:00,,286,71,2,60,9,9,281.85,0.0,0.0,90,Clouds,overcast clouds,1177,Bangalore
2012-10-19 00:00:00,,242,71,0,0,2,2,281.28,0.0,0.0,90,Clouds,overcast clouds,699,Seoul
2012-10-19 01:00:00,,30,71,3,90,8,8,280.97,0.0,0.0,87,Mist,mist,436,Bangalore
2012-10-19 02:00:00,,261,71,1,120,4,4,280.44,0.0,0.0,87,Drizzle,light intensity drizzle,353,Toronto
2012-10-19 02:00:00,,23,76,2,120,7,7,280.44,0.0,0.0,87,Mist,mist,353,Toronto
2012-10-19 03:00:00,,224,81,2,110,9,9,280.02,0.0,0.0,87,Mist,mist,399,London
2012-10-19 04:00:00,,33,81,1,110,8,8,279.79,0.0,0.0,87,Drizzle,light intensity drizzle,720,London
2012-10-19 04:00:00,,29,87,2,100,6,6,279.79,0.0,0.0,87,Mist,mist,720,Bangalore
2012-10-19 04:00:00,,211,81,1,120,4,4,279.79,0.0,0.0,87,Rain,light rain,720,Switzerland
2012-10-19 04:00:00,,61,87,3,100,6,6,279.79,0.0,0.0,87,Drizzle,drizzle,720,Switzerland
2012-10-19 05:00:00,,195,81,5,110,7,7,279.74,0.0,0.0,87,Mist,mist,2370,Seoul
2012-10-19 05:00:00,,216,81,4,110,5,5,279.74,0.0,0.0,87,Rain,light rain,2370,Switzerland
2012-10-19 06:00:00,,104,81,3,100,5,5,279.65,0.0,0.0,87,Drizzle,light intensity drizzle,5162,Switzerland
2012-10-19 06:00:00,,275,71,6,150,6,6,279.65,0.0,0.0,87,Mist,mist,5162,Toronto
2012-10-19 06:00:00,,24,62,4,150,7,7,279.65,0.0,0.0,87,Rain,light rain,5162,London
2012-10-19 07:00:00,,184,59,4,180,8,8,279.45,0.0,0.0,91,Mist,mist,5777,Toronto
2012-10-19 07:00:00,,228,63,8,240,7,7,279.45,0.0,0.0,91,Rain,moderate rain,5777,Bangalore
2012-10-19 08:00:00,,19,71,8,250,1,1,279.22,0.0,0.0,91,Drizzle,light intensity drizzle,5235,Bangalore
2012-10-19 08:00:00,,28,66,6,250,5,5,279.22,0.0,0.0,91,Mist,mist,5235,Seoul
2012-10-19 08:00:00,,77,58,7,240,9,9,279.22,0.0,0.0,91,Rain,light rain,5235,Toronto
2012-10-19 09:00:00,,287,50,5,240,2,2,279.35,0.0,0.0,91,Rain,light rain,4606,Seoul
2012-10-19 09:00:00,,24,50,5,240,8,8,279.35,0.0,0.0,91,Mist,mist,4606,Seoul
2012-10-19 10:00:00,,123,54,5,250,1,1,279.92,0.0,0.0,91,Mist,mist,4328,Switzerland
2012-10-19 11:00:00,,167,54,3,230,7,7,280.44,0.0,0.0,90,Clouds,overcast clouds,4282,Bangalore
2012-10-19 12:00:00,,113,76,6,240,7,7,281.0,0.0,0.0,90,Clouds,overcast clouds,4489,Seoul
2012-10-19 13:00:00,,289,76,5,250,7,7,281.51,0.0,0.0,90,Clouds,overcast clouds,4908,Switzerland
2012-10-19 14:00:00,,95,76,4,250,5,5,281.93,0.0,0.0,92,Mist,mist,5620,Switzerland
2012-10-19 15:00:00,,103,76,4,260,2,2,281.94,0.0,0.0,92,Mist,mist,5849,London
2012-10-19 15:00:00,,183,75,3,240,2,2,281.94,0.0,0.0,92,Drizzle,light intensity drizzle,5849,Toronto
2012-10-19 16:00:00,,251,75,3,250,6,6,282.27,0.0,0.0,92,Rain,moderate rain,4945,Switzerland
2012-10-19 17:00:00,,271,93,3,230,5,5,282.41,0.0,0.0,92,Rain,light rain,4619,Switzerland
2012-10-19 18:00:00,,291,93,3,260,2,2,282.21,0.0,0.0,90,Clouds,overcast clouds,4479,London
2012-10-19 19:00:00,,156,93,2,250,8,8,281.69,0.0,0.0,75,Clouds,broken clouds,3804,London
2012-10-19 20:00:00,,11,93,3,250,1,1,281.26,0.0,0.0,90,Clouds,overcast clouds,2908,London
2012-10-19 21:00:00,,77,93,3,250,4,4,280.66,0.0,0.0,92,Mist,mist,2942,Switzerland
2012-10-19 22:00:00,,78,93,3,260,1,1,280.43,0.0,0.0,92,Drizzle,drizzle,3077,London
2012-10-19 22:00:00,,56,100,3,230,5,5,280.43,0.0,0.0,92,Drizzle,light intensity drizzle,3077,London
2012-10-19 23:00:00,,73,93,3,230,9,9,280.1,0.0,0.0,92,Mist,mist,2051,London
2012-10-19 23:00:00,,89,87,2,240,2,2,280.1,0.0,0.0,92,Rain,light rain,2051,Switzerland
2012-10-19 23:00:00,,263,87,0,0,5,5,280.1,0.0,0.0,92,Drizzle,light intensity drizzle,2051,London
2012-10-20 00:00:00,,246,81,0,0,7,7,280.06,0.0,0.0,92,Rain,light rain,1270,Seoul
2012-10-20 00:00:00,,148,75,0,0,1,1,280.06,0.0,0.0,92,Rain,moderate rain,1270,Bangalore
2012-10-20 01:00:00,,273,70,0,0,9,9,280.28,0.0,0.0,96,Drizzle,drizzle,773,Seoul
2012-10-20 01:00:00,,163,70,0,0,1,1,280.28,0.0,0.0,96,Rain,light rain,773,Toronto
2012-10-20 02:00:00,,141,76,0,0,6,6,280.38,0.0,0.0,96,Drizzle,light intensity drizzle,589,Switzerland
2012-10-20 03:00:00,,235,70,0,0,4,4,280.62,0.0,0.0,96,Drizzle,light intensity drizzle,432,Switzerland
2012-10-20 03:00:00,,101,70,0,0,7,7,280.62,0.0,0.0,96,Mist,mist,432,London
2012-10-20 04:00:00,,127,70,0,0,3,3,280.91,0.0,0.0,96,Mist,mist,401,London
2012-10-20 04:00:00,,135,76,0,0,9,9,280.91,0.0,0.0,96,Drizzle,drizzle,401,Seoul
2012-10-20 04:00:00,,236,76,0,0,8,8,280.91,0.0,0.0,96,Rain,light rain,401,London
2012-10-20 05:00:00,,188,81,0,0,2,2,280.96,0.0,0.0,96,Rain,light rain,759,Bangalore
2012-10-20 05:00:00,,94,81,0,0,5,5,280.96,0.0,0.0,96,Mist,mist,759,Bangalore
2012-10-20 05:00:00,,173,81,0,0,4,4,280.96,0.0,0.0,96,Drizzle,drizzle,759,Seoul
2012-10-20 06:00:00,,239,87,0,0,7,7,281.13,0.0,0.0,96,Rain,light rain,1313,Switzerland
2012-10-20 06:00:00,,215,93,0,0,9,9,281.13,0.0,0.0,96,Mist,mist,1313,Seoul
2012-10-20 06:00:00,,113,93,0,0,2,2,281.13,0.0,0.0,96,Drizzle,light intensity drizzle,1313,London
2012-10-20 07:00:00,,123,93,0,0,9,9,281.28,0.0,0.0,100,Rain,light rain,1824,Seoul
2012-10-20 07:00:00,,197,93,2,20,7,7,281.28,0.0,0.0,100,Mist,mist,1824,Bangalore
2012-10-20 07:00:00,,280,93,1,300,2,2,281.28,0.0,0.0,100,Drizzle,drizzle,1824,Seoul
2012-10-20 08:00:00,,60,93,2,310,5,5,281.19,0.0,0.0,100,Rain,light rain,2787,Seoul
2012-10-20 08:00:00,,231,100,1,340,7,7,281.19,0.0,0.0,100,Mist,mist,2787,Toronto
2012-10-20 08:00:00,,120,100,2,360,5,5,281.19,0.0,0.0,100,Drizzle,drizzle,2787,London
2012-10-20 09:00:00,,64,93,2,10,4,4,281.7,0.0,0.0,100,Rain,light rain,3713,Switzerland
2012-10-20 09:00:00,,21,93,2,30,8,8,281.7,0.0,0.0,100,Drizzle,drizzle,3713,Switzerland
2012-10-20 09:00:00,,199,100,3,50,6,6,281.7,0.0,0.0,100,Mist,mist,3713,Switzerland
2012-10-20 09:00:00,,164,93,4,20,4,4,281.7,0.0,0.0,100,Drizzle,light intensity drizzle,3713,Seoul
2012-10-20 10:00:00,,274,76,3,30,9,9,282.02,0.0,0.0,100,Rain,light rain,3815,London
2012-10-20 10:00:00,,113,71,3,30,4,4,282.02,0.0,0.0,100,Drizzle,drizzle,3815,Seoul
2012-10-20 10:00:00,,172,66,4,10,6,6,282.02,0.0,0.0,100,Mist,mist,3815,Bangalore
2012-10-20 10:00:00,,150,62,3,20,4,4,282.02,0.0,0.0,100,Rain,moderate rain,3815,Bangalore
2012-10-20 11:00:00,,246,61,3,0,5,5,282.35,0.0,0.0,100,Rain,light rain,4339,Seoul
2012-10-20 11:00:00,,53,66,1,360,2,2,282.35,0.0,0.0,100,Mist,mist,4339,London
2012-10-20 11:00:00,,248,66,1,30,8,8,282.35,0.0,0.0,100,Drizzle,drizzle,4339,Toronto
2012-10-20 12:00:00,,106,81,1,270,5,5,282.71,0.0,0.0,100,Rain,heavy intensity rain,4613,Bangalore
2012-10-20 12:00:00,,107,81,1,320,8,8,282.71,0.0,0.0,100,Mist,mist,4613,Toronto
2012-10-20 12:00:00,,62,86,0,0,2,2,282.71,0.0,0.0,100,Rain,light rain,4613,Seoul
2012-10-20 12:00:00,,118,81,0,0,2,2,282.71,0.0,0.0,100,Rain,moderate rain,4613,Seoul
2012-10-20 13:00:00,,266,83,0,0,8,8,283.31,0.0,0.0,48,Rain,light rain,4507,Bangalore
2012-10-20 14:00:00,,20,85,0,0,9,9,283.79,0.0,0.0,90,Clouds,overcast clouds,4452,Toronto
2012-10-20 15:00:00,,187,88,0,0,4,4,284.2,0.0,0.0,75,Clouds,broken clouds,4636,London
2012-10-20 16:00:00,,34,90,0,0,4,4,284.32,0.0,0.0,90,Clouds,overcast clouds,4810,Seoul
